text,target
"fds so quero morrer, so com amigos e que consigo me animar-",1
porque ngm me avisou que eu ia querer me matar depois de assistir i care a lot,0
"top 10 medos absurdos que sao so minha ansiedade 1. morrer de forma ridicula 2. ficar tetraplegico e nao conseguir me matar 3. ser enterrado vivo 4. isso tudo ser um pesadelo 5. ser o unico sobrevivente de alguma coisa 6. morrer de ""causas naturais"" 7. isso ser uma simulacao",0
vei pelo amor de deus o excel vai me matar,0
"sabe oq leva a depressao e suicidio? perder a mae, o pai, o avo, a avo, o irmao pra essa doenca... pobres de verdade nunca ficaram em isolamento nem mesmo no lockdown porque nao tem nenhum tipo de home office pra eles pobres morrem de fome e de covid, mas bolsonaro so quer culpar um",0
pedi acai 5min depois de ter reclamado que eu gastei muito esse mes pra minha mae... ela vai me matar,0
minha tml vai me matar,0
"ta uma merda, eu so quero morrer literalmente",1
eu quero morrer,1
quero morrer serio kkkkkkkkkk,1
e ainda tem rumor de performance da selena ai os dois vao me matar,0
meu pai deixou o gas ligado esse homem quer me matar e,0
"me preparei emocionalmente o mes inteiro pra vir na primeira consulta com o terapeuta novo, cheguei aqui e eles mudaram o horario sem me avisar, ele nao vai me atender. eu quero morrer e to chorando no meio da rua.",1
que vontade de comete suicidio uaaar,1
"puta merda,quebrei um copo,minha mae vai me matar",0
eu quero morrer,1
"a gente conseguiu ficar atras do cruzeiro, vou me matar",1
queria me matar,1
nao e mas suicidio quando vc esta morto por dentro..,1
"muita vontade de bolo de chocolate, vo me matar",0
irmao vsf meu afilhado de 1 ano ta de piruzinho duro vendo clipe de funk pqp quero morrer juro que porra e essa,0
minha coluna hoje vai me matar,0
"entende meu choro agr, vo me matar",1
hmkkkkk eren acorda vc nem tempo pra viver quem dira me matar,0
"a dubladora tem um longo curriculo na dublagem brasileira, tendo dublado personagens como a florzinha em 'as meninas super poderosas', charlotte em 'a princesa e o sapo', alerquina em 'esquadrao suicida' e london tipton de 'zack e cody' nossos sentimentos a familia e amigos",0
"se o mundo fosse serio, suicidio assistido seria legalizado e eu nao precisaria lidar com esssa merda inteira vivo. vou ter que estudar tecnica de hara kiri nessa merda? cade a porra da suicidio pill globalistas, eu nao quero mais ficar no mundo lixo de voces",1
me segurando p nao acabar c a cocada se nao meu pai vai me matar kkkkkk,0
"deu gatilho... fui compra remedio hj, a receita venceu e eu tenho borderline. quero matar o mundo, comer doce e lanches aate explodir e me matar. poxa fala isso nao qhfiauhduas",0
brinca com essas parada nao doido eu sonhei que eu tava sendo cacado por um monte de gente que queria me matar,0
"minha mae vai me matar dessa vez, mas vou fazer",0
sim vei o povo falta me matar porque nao gosto nem de eremika nem de aruani,0
vou me matar. serio. nao da pra entender nada,1
eu quero morrer quando isso acontece,1
indo lavar vasilha enquanto planejo meu suicidio,1
"[27/4 15:22] : que mane de golpe oq,acordei e ja quero dormir dnv p ve se eu consigo sonhar c ele novamente a kkkkkkkk vo me matar fml",0
"ai, foi o melhor a pior dia da minha vida... ate hoje eu lembro da sensacao de cada segundo daquele dia, o frio o calor a raiva o medo... eu tinha acabado de tentar um suicidio, mas na verdade nao queria me matar, so queria ser feliz foi quando entendi que era gay",1
suicidio coletivo quem vem?,1
so falta isso aqui pra eu querer me matar,1
vo me matar,1
se minha intensidade ainda for me matar eu prefiro ser poesia e ter historias pra contar,0
saio cinco minutos do tt e tem 11948292 teorias sobre o lou vcs querem me matar????,0
vou me matar,1
"almocei e fui dormir um pouco, agora vou me matar nos deveres",0
fui assaltada. grande dia. quero morrer.,1
vou me matar,1
"...&gt; do inquerito policial-militar no galeao e o suicidio do presidente, por conta da avassaladora onda de desrespeito e provocacoes feitas ao chefe de estado. naquela ocasiao, nas suas palavras, o presidente saiu da vida para entrar na historia com o incomodo sentimento de ..&gt;",0
santinha ainda vai me matar do coracao...,0
vivendo porque suicidio e pecado e deixa a coroa triste,1
indo estudar porque infelizmente eu sou tao inutil que nem no suicidio eu me garanto,1
eu quero morrer eu nunca quis tanto morrer quanto agora eu to a um passo de me matar de literlamente tentar suicidio,1
ele vai me matar do coracao,0
"essa semana eu to tao atarefada, quero morrer",1
"eu vou me matar, fds",1
vontade de me matar,1
ai irmao eu quero morrer lendo isso,1
quero morrer,1
mds gostar de homem e um castigo que odio quero morrer,1
vou me matar nao aguento mais.,1
que vontade de me matar aaaaa surtos,1
eu em casa: bissexual irritado eu no tt: bissexual suicida eu no wpp: bissexual palhaco eu no ig: bissexual gostoso eu na escola: bissexual introvertido,0
rachei a tela do meu celular vo me matar,0
meu deus a yuna vai me matar quando descobrir oq eu fiz e o que eu ~quase~ fiz,0
a willow vai me matar confirmado,0
o meu prof vai me matar ,0
porque mjnha professora ta ensinando um suicidio?????,0
"mostrou-se tecnica, sem ceder a pressao nenhuma: - cancela teste com vacinas por causa do suicidio de um dos testados, alegando que era por causa da vacina; - barraram a maconha medicinal por pura birra ideologica; - diretor ao lado do jair nas manifestacoes antidemocraticas.",0
perdi minha pulseira da vivara quero morrer,0
minha unha quebrou quero morrer,0
meu gato fugiu vo me matar to mal,1
eu quero me matar pelo amor de deus,1
a musica do up altas aventuras ta na minha cabeca enquanto rola umas cenas tristes... vontade de dormir pra sempre,1
nossa to mal quero morrer vou me matarrr,1
filho duma agua quer me matar,0
meu melhor amigo nao responde minha msg 1 sem ele vou me matar,1
"sonhei agr de tarde que eu ganhava dois cachorros, um azul e outro amarelo minha familia tenta me matar ate nos sonhos (sou alergico)",0
aplicar o suicidio ne,1
"e eu to comprando tenis que so a desgraca, minha mae vai me matar kkkkkkkkkkkkkkkk",0
"acho que vou me matar mendexxxx, alguem me chamou de feiah",1
os meus autores favs tiraram o dia pra me matar,0
"sim eu sei qie eu sou um lixo e eu sei que vc se arrepende de como me criou, pode me matar eu agradeco",1
"o danganronpa vacilou em botar esse tanque de guerra como uma mulher, e estranho demais, eu nao consegui me apegar a ela. *spoiler alert* mesmo nao conseguindo me apegar aquela carta de suicidio foi emocionante",0
to precisando ganhar respeito no gta porque eu mostro minha carinha linda e os cara ja quer me matar,0
ai estes flashbacks vao me matar ,0
eu quero morrer,1
"eles nao param, vou me matar",1
"nao apoiem a reforma administrativa. e suicidio eleitoral . 2022 esta ai. nao deixem a corrupcao se legitimar no servico publico. estabilidade sim, servico publico sim. servidores estao dando a vida pelo povo.",0
se eu for mal nesse trabalho eu vo me matar porra assunto que domino pakas se eu mandar mal eu nem sei fi,1
voce quer me matar ?,0
professor andre quer me matar so pode,0
nossa eu vou me matar muito e vou matar a laura tambem,1
fui tentar desenhar nsfw e saiu mt ruim suicidio deprwssao,1
"meu anjo eu disse vilao que tem protagonismo,os diretores nao iam me matar",0
"ele recusou a compra de mais de 70 milhoes de doses de vacina e mais 11 ofertas, fora que comemorou o suicidio de um dos voluntarios da vacina do butanta. ele foi impedido de mexer com o isolamento social dos estados e municipios, mas ainda era o responsavel pelo planejamento.",0
suicidio coletivo vamos?,1
"escola me faz querer me matar, contando os dias pro ultimo dia de aula",1
pensando no meu suicidio,1
a upe quer me matar do coracao,0
e se eu me matar,1
"so queria me matar para acabar com toda essa vergonha, mds sempre humilhada por ser burra",1
se eu nao chegar do medico a tempo de ver a champions eu vou me matar,0
tava dando conselho pra minha amiga e o microfone da aula tava ligado eu vou me matar,0
depende do que eu marco como incentivo ao suicidio.,0
depois desta so quero morrer,1
talvez minhas aulas voltem dia 10 quero morrer nao sei mais socializar to em uma turma nova vou ficar mais triste ainda mas quero voltar e nao quero vou surtar,1
que vontade de me matar...,1
qual o sentido de usar mascara e nao colocar mascara no seu filho ???????? eu quero morrer quando vejo isso,0
zo vermelho sus me matou e o jack the killer quer me matar,0
"o aplicativo querendo que eu faca treino de perna dois dias seguidos, quer me matar e?",0
vai rick riordan ta querendo me matar de ansiedade?,0
quero morrer marcelo quero morrer com essas noticia,1
passar de semestre porfavor eu vou me matar se nao passar,1
pessoal fica querendo comparar isso com o bloqueio nos testes da coronavac que teve ano passado apos o suicidio de um dos participantes do trial,0
eu vou me matar veyr,1
quer me matar mulher???? chocada com essa belezaaaaa,0
lucas eu vou me matar serio,1
juro que ler noticias me da vontade de cometer suicidio.,1
meudeus eu quero morrer,1
minha vo vai me matar de estresse,0
tem uma fucking musica da billie no album que se chama billie bossa nova billie??? mulher??? quer me matar de ansiedade????,0
o esquadrao suicida tem novas imagens divulgadas (,0
eles querem me matar de ansiedade.,0
inventei de cortar o cabelo sozinha e agora quero me matar,1
aaaaaaaaa voce quer me matar rafaaaaa... meu ranu ,0
mesmo com a fe escassa acredite o melhor suicidio e aquele que tu fracassa,0
eu vou me matar,1
pena que o suicidio e pecado,1
"claro que vc me deixa bem, bem mais disposta a cometer suicidio",1
eu quero morrer,1
hoje a enxaqueca e enjoo querem me matar,0
eu so quero morrer pqpqpqpqpqpqp,1
minha namorada ainda vai me matar do coracao c esse negocio de me chamar pelo nome,0
esses dois dias vao me matar de ansiedade ainda...,0
"eu so queria um tutorial de como explicar sumico sem ter que falar que tem problema mental pior que eu ia ver isso com a psicologa amanha, ela nao podia esperar mais um dia pqp eu vou me matar",1
"to me sentindo em um jogo de sobrevivencia onde eu mesma quero morrer mas todos os meus amigos estao fudidos e eu tenho que esquecer tudo que to passando e ser forte p ajudar eles, e quando eu consigo ajudar eu lembro dos meus e ai sao eles que vem me ajudar, meu deus to na pior",1
teoria arqueologica comprovada e pra me matar viu,0
quero morrer amg me mata pfvr,1
eu vou me matar nao aguento mais essa pressao caindo como se eu nao tivesse vida e coisas pra fazer,1
eu vou literalmente me matar,1
nao comeca suas paranoia de que e sempre voce por favor eu nao aguento mais vou me matar,1
"albuns do john frusciante: nlaujat: cocaina trowftd: efeitinho twtd: quero morrer scwp: nao tenho amigos ioe: depressao curtains: curtinho asithos: que porra? empyrean: eu vi deus pbx: go back enclosure: musiquinha no espaco maya: oh shit, go fucking back",0
nao ri a minha mae vai me matar,0
esse tempo so queria estar abracada debaixo de um lencol com a pessoa que eu amo mas preciso eh me matar de estudar,0
serio eu vou me matar. eu nao posso nem comer por causa dessa bct,1
vais me matar tu,0
vsf paguei boleto dia de sabadokdbwkdnakdndo vou me matar,0
querem me matar de curiosidade e?!,0
"tava no tikteco, vi isso e agora quero morrer",1
desperdicei 4 colheres de milho minha mae vai me matar,0
eu ja so quero morrer tbh porque e que raio achei que seria boa ideia?,1
"comprei umas blusas perfeitas, mas quando experimentei ficou uma bosta por falta de peito. vou me matar",0
deveria me matar,1
o odio que eu to meu deus a qualquer momento posso me matar,1
nao que a gente tenha feito muita coisa dele mas pelo amor eu quero morrer,1
"e pensando como alguem que gosta do barcelona, bom, ai eu quero me matar",0
ricardo riordan voce quer me matar do coracao solta o papo logo,0
e eu chorando pensando em como teu pai iria me matar kkkkkkk,0
troquei resposta de questao no simulado que tava certa e errei vou me matar,0
eu vou me matar que estresse,1
quero morrer,1
essa rinite quer me matar,0
"cara, a mina vai fazer 20 anos proximo ano??? que????? to mal quero morrer",0
que inveja tchau quero morrer,1
meu deus eu vou me matar,1
suicidio,1
"giovanna do nada me lanca que sonhou que eu tava namorando, vo me matar",0
entrei na aula com a cam ligada sem querer wu quero morrer tcha btchau,0
minha cabeceira chegou menos 1 motivo pro meu suicidio,1
"votar e uma coisa, me matar bo gshow so pro gil",0
serio quero morrer..,1
louis meu deeeeus vc quer me matar,0
cpi da covid e nosso esquadrao suicida. pegamos alguns dos bandidos mais perigosos do pais para tentar pegar o sujeito que mais mal esta fazendo para o brasil no momento.,0
gay voce vai me matar,0
quero morrer,1
"eu so to na avla ha uma hora e meia, mas se alguma coisa acontecer com eles eu mato todos os envolvidos e depois cometo suicidio.",1
pronto to mt brave vou me matar,1
minha mae disse que quem se suicida vai p inferno mas quem disse a ela que eu tinha chance de ir p ceu???,1
ai vou me matar,1
"fav e eu te marco com uma bandeira : te deitava no soco : amigao : te amo : beijava : oi, quer namorar cmg? : sou apaixonado em vc : te acho gata (o) : passa wpp? : acho vc gay : sou boiola por vc : nem te conheco porra se ngm responder vou me matar",0
sera que suicidio e uma opcao?,1
olha eu desisto quero morrer,1
quero morrer.,1
tava tudo bem ontem ate eu acordar hj pensando em suicidio otimo,1
esse governo ainda vai me matar de odio!,0
"quando o lucas foi falar ano passado que eu tava em crise e tentei suicidio, ele tinha me deixando dormindo depois de chegar do hospital, mae e irma pediram pra ele nao tocar no assunto. minha familia ignora minha doenca e me ignora sempre que possivel",1
pelo amor de deus ele parece um bebe eu quero morrer,0
"visualizei o story do menino que ele tinha postado fazia so 5 segundos, quero me matar toda vez que isso acontece.",0
